Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Best Quartile;H index;Total Docs. (2021);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
79;75573;"Tianjin Daxue Xuebao (Ziran Kexue yu Gongcheng Jishu Ban)/Journal of Tianjin University Science and Technology";journal;"04932137";"Tianjin University";No;No;0,217;Q3;26;153;546;3328;323;546;0,65;21,75;33,87;0;China;Asiatic Region;"Tianjin University";"1982-1988, 2003-2026";"Multidisciplinary (Q3)";"Multidisciplinary"
80;25490;"Tongji Daxue Xuebao/Journal of Tongji University";journal;"0253374X";"Editorial Department of Journal of Tongji University";No;No;0,212;Q3;41;239;769;5102;558;769;0,75;21,35;34,06;0;China;Asiatic Region;"Editorial Department of Journal of Tongji University";"1999-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
81;23285;"Natures Sciences Societes";journal;"12401307, 17652979";"EDP Sciences";Yes;Yes;0,210;Q3;24;53;113;1849;38;97;0,24;34,89;44,68;1;France;Western Europe;"EDP Sciences";"1995-2026";"Agricultural and Biological Sciences (miscellaneous) (Q3); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q3); Earth and Planetary Sciences (miscellaneous) (Q3); Environmental Science (miscellaneous) (Q3); Multidisciplinary (Q3); Social Sciences (miscellaneous) (Q3)";"Agricultural and Biological Sciences; Biochemistry, Genetics and Molecular Biology; Earth and Planetary Sciences; Environmental Science; Multidisciplinary; Social Sciences"
82;21100902661;"Acta Scientiae";journal;"15174492, 21787727";"Lutheran University of Brazil";No;No;0,209;Q3;11;58;190;2156;64;187;0,44;37,17;46,81;1;Brazil;Latin America;"Lutheran University of Brazil";"2018-2026";"Education (Q3); Multidisciplinary (Q3)";"Multidisciplinary; Social Sciences"
83;145728;"Journal of Shanghai Jiaotong University (Science)";journal;"19958188, 10071172";"Shanghai Jiaotong University";No;No;0,209;Q3;27;103;330;2554;290;330;0,86;24,80;34,27;1;China;Asiatic Region;"Shanghai Jiaotong University";"2005-2026";"Multidisciplinary (Q3)";"Multidisciplinary"
84;19900191418;"Psychotherapy and Politics International";journal;"14769263, 15569195";"";No;No;0,207;Q3;11;37;84;1057;27;63;0,35;28,57;39,47;0;United Kingdom;Western Europe;"";"2013-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
85;12634;"Early Science and Medicine";journal;"13837427, 15733823";"Brill Academic Publishers";No;No;0,205;Q3;31;28;65;1243;39;63;0,34;44,39;46,15;0;Netherlands;Western Europe;"Brill Academic Publishers";"1996-2025";"History (Q1); History and Philosophy of Science (Q3); Multidisciplinary (Q3); Medicine (miscellaneous) (Q4)";"Arts and Humanities; Medicine; Multidisciplinary"
86;19700175735;"Philippine Journal of Science";journal;"00317683";"Department of Science and Technology";No;No;0,200;Q3;27;240;294;8635;244;281;0,86;35,98;50,39;5;Philippines;Asiatic Region;"Department of Science and Technology";"1979, 1982, 1986-1988, 2009-2025";"Multidisciplinary (Q3); Social Sciences (miscellaneous) (Q3)";"Multidisciplinary; Social Sciences"
87;5800207374;"Journal of the National Science Foundation of Sri Lanka";journal;"13914588, 23620161";"National Science Foundation";Yes;No;0,195;Q3;29;41;151;1451;121;139;0,80;35,39;45,00;1;Sri Lanka;Asiatic Region;"National Science Foundation";"1999-2026";"Multidisciplinary (Q3)";"Multidisciplinary"
88;21100199522;"Bulletin of the Georgian National Academy of Sciences";journal;"01321447";"Georgian National Academy of Sciences";No;No;0,194;Q3;16;93;317;1171;73;315;0,22;12,59;36,92;0;Georgia;Eastern Europe;"Georgian National Academy of Sciences";"2011-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
89;31728;"Comptes Rendus de L'Academie Bulgare des Sciences";journal;"13101331";"Academic Publishing House";Yes;No;0,194;Q3;24;215;646;3632;270;646;0,43;16,89;50,59;0;Bulgaria;Eastern Europe;"Academic Publishing House";"1977-1985, 2002-2003, 2007-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
90;5700165172;"World Review of Science, Technology and Sustainable Development";journal;"17412242, 17412234";"Inderscience Enterprises Ltd";No;No;0,194;Q3;21;26;63;816;44;60;0,63;31,38;29,27;0;United Kingdom;Western Europe;"Inderscience Enterprises Ltd";"2004-2010, 2012-2024";"Multidisciplinary (Q3)";"Multidisciplinary"
91;23649;"Journal of Scientific and Industrial Research";journal;"09751084, 00224456";"National Institute of Science Communication and Policy Research";Yes;Yes;0,190;Q3;67;122;465;2959;314;465;0,58;24,25;33,22;1;India;Asiatic Region;"National Institute of Science Communication and Policy Research";"1969-1970, 1972-1978, 1980, 1982-1991, 1994-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
92;19700170618;"Maejo International Journal of Science and Technology";journal;"19057873";"Maejo University";Yes;No;0,188;Q3;26;26;66;918;63;63;0,96;35,31;39,34;0;Thailand;Asiatic Region;"Maejo University";"2009-2026";"Multidisciplinary (Q3)";"Multidisciplinary"
93;19700166903;"Universitas Scientiarum";journal;"20271352, 01227483";"Pontificia Universidad Javeriana";Yes;Yes;0,186;Q3;17;17;68;695;61;68;0,72;40,88;44,44;0;Colombia;Latin America;"Pontificia Universidad Javeriana";"2009-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
94;144725;"Shenyang Jianzhu Daxue Xuebao (Ziran Kexue Ban)/Journal of Shenyang Jianzhu University (Natural Science)";journal;"20951922";"Editorial Department of Journal of Shenyang Jianzhu University (Natural Sciences)";No;No;0,184;Q3;17;141;405;2580;170;405;0,43;18,30;33,01;0;China;Asiatic Region;"Editorial Department of Journal of Shenyang Jianzhu University (Natural Sciences)";"2005-2024";"Multidisciplinary (Q3)";"Multidisciplinary"
95;23049;"Issues in Science and Technology";journal;"07485492";"Arizona State University";No;No;0,182;Q3;36;55;114;56;89;27;0,87;1,02;38,89;0;United States;Northern America;"Arizona State University";"1985-1999, 2001-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
96;21100862487;"International Journal of Language and Culture";journal;"22143157, 22143165";"John Benjamins Publishing Company";No;No;0,177;Q3;12;16;33;681;26;33;0,50;42,56;50,00;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"2014-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
97;17800156707;"Chiang Mai Journal of Science";journal;"01252526";"Chiang Mai University";No;No;0,177;-;32;129;462;4892;307;459;0,55;37,92;44,33;0;Thailand;Asiatic Region;"Chiang Mai University";"2008-2026";"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Chemistry (miscellaneous) (Q4); Materials Science (miscellaneous) (Q4); Mathematics (miscellaneous) (Q4); Physics and Astronomy (miscellaneous) (Q4)";"Biochemistry, Genetics and Molecular Biology; Chemistry; Materials Science; Mathematics; Physics and Astronomy"
98;3900148502;"Songklanakarin Journal of Science and Technology";journal;"01253395";"Prince of Songkla University";Yes;Yes;0,176;Q3;48;239;542;6854;373;541;0,63;28,68;45,58;0;Thailand;Asiatic Region;"Prince of Songkla University";"2006-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
99;14038;"Shanghai Jiaotong Daxue Xuebao/Journal of Shanghai Jiaotong University";journal;"10062467";"Shanghai Jiaotong University";Yes;No;0,174;Q3;27;260;603;4144;346;603;0,52;15,94;31,88;0;China;Asiatic Region;"Shanghai Jiaotong University";"1988, 1998-2026";"Multidisciplinary (Q3)";"Multidisciplinary"
100;26195;"Wuhan University Journal of Natural Sciences";journal;"10071202, 19934998";"EDP Sciences";No;No;0,173;Q3;25;61;217;1481;105;217;0,38;24,28;38,78;0;France;Western Europe;"EDP Sciences";"1996, 1998-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
101;17700155802;"Gazi University Journal of Science";journal;"21471762, 13039709";"Gazi Universitesi";No;No;0,172;Q3;28;80;229;2671;208;228;0,87;33,39;35,83;1;Turkey;Middle East;"Gazi Universitesi";"2009-2025";"Multidisciplinary (Q3); Engineering (miscellaneous) (Q4)";"Engineering; Multidisciplinary"
102;24843;"Bulletin de la Societe Royale des Sciences de Liege";journal;"00379565, 17835720";"Societe Royale des Sciences de Liege";No;No;0,170;Q3;15;24;82;949;31;81;0,33;39,54;32,08;0;Belgium;Western Europe;"Societe Royale des Sciences de Liege";"1988, 1996-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
103;22962;"Interciencia";journal;"22447776, 03781844";"Interciencia Association";Yes;No;0,168;Q3;42;66;314;2242;156;280;0,33;33,97;44,80;0;Venezuela;Latin America;"Interciencia Association";"1979, 1981-1982, 1986, 1993, 1996-2026";"Multidisciplinary (Q3)";"Multidisciplinary"
104;19400157142;"Chiang Mai University Journal of Natural Sciences";journal;"16851994";"Chiang Mai University";No;No;0,166;Q3;19;96;127;3685;86;127;0,53;38,39;54,44;0;Thailand;Asiatic Region;"Chiang Mai University";"2003, 2006, 2009-2022";"Multidisciplinary (Q3); Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3); Agricultural and Biological Sciences (miscellaneous) (Q4); Dentistry (miscellaneous) (Q4); Environmental Science (miscellaneous) (Q4); Health Professions (miscellaneous) (Q4); Medicine (miscellaneous) (Q4)";"Agricultural and Biological Sciences; Dentistry; Environmental Science; Health Professions; Medicine; Multidisciplinary; Pharmacology, Toxicology and Pharmaceutics"
105;21100258402;"Walailak Journal of Science and Technology";journal;"2228835X, 16863933";"Walailak University";Yes;Yes;0,166;Q3;0;0;0;0;0;0;0,00;0,00;0,00;0;Thailand;Asiatic Region;"Walailak University";"2012-2021";"Multidisciplinary (Q3)";"Multidisciplinary"
106;61482;"Liaoning Gongcheng Jishu Daxue Xuebao (Ziran Kexue Ban)/Journal of Liaoning Technical University (Natural Science Edition)";journal;"10080562";"Editorial Office of Journal of Liaoning Technical University";No;No;0,163;Q3;22;81;336;1342;98;336;0,33;16,57;33,08;0;China;Asiatic Region;"Editorial Office of Journal of Liaoning Technical University";"2001-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
107;5400152705;"Archives des Sciences";journal;"26246848, 1661464X";"Societe de Physique et d'Histoire Naturelle de Geneve";No;No;0,161;Q3;17;2;7;65;4;7;0,80;32,50;10,00;0;Switzerland;Western Europe;"Societe de Physique et d'Histoire Naturelle de Geneve";"2004-2014, 2017-2018, 2020-2021, 2024";"Multidisciplinary (Q3)";"Multidisciplinary"
108;19472;"Beijing Daxue Xuebao (Ziran Kexue Ban)/Acta Scientiarum Naturalium Universitatis Pekinensis";journal;"04798023";"Peking University";No;No;0,161;Q3;34;125;411;3974;296;411;0,75;31,79;37,17;0;China;Asiatic Region;"Peking University";"2001-2026";"Multidisciplinary (Q3)";"Multidisciplinary"
109;21100795043;"Journal of Natural Remedies";journal;"23203358, 09725547";"Informatics Publishing Limited";Yes;No;0,161;-;28;39;74;1433;54;71;0,39;36,74;29,91;0;India;Asiatic Region;"Informatics Publishing Limited";"2002-2026";"Pharmacology (Q4)";"Pharmacology, Toxicology and Pharmaceutics"
110;5700165166;"Malaysian Journal of Science";journal;"13943065, 26008688";"Faculty of Science, Universiti Malaya";No;No;0,159;Q3;18;24;73;654;52;73;0,65;27,25;53,03;0;Malaysia;Asiatic Region;"Faculty of Science, Universiti Malaya";"2006-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
111;22728;"Zhongshan Daxue Xuebao/Acta Scientiarum Natralium Universitatis Sunyatseni";journal;"20970137";"Journal of Zhongshan University";No;No;0,158;Q3;17;102;340;3423;105;340;0,29;33,56;32,79;0;China;Asiatic Region;"Journal of Zhongshan University";"1980, 2001-2026";"Multidisciplinary (Q3)";"Multidisciplinary"
112;19700187504;"Scientific Journal of King Faisal University Basic and Applied Sciences";journal;"16580311";"King Faisal University";Yes;No;0,149;Q3;11;93;139;2899;33;138;0,24;31,17;31,58;1;Saudi Arabia;Middle East;"King Faisal University";"2009-2025";"Multidisciplinary (Q3)";"Multidisciplinary"
113;16100154769;"Arabic Sciences and Philosophy";journal;"09574239, 14740524";"Cambridge University Press";No;No;0,149;Q4;25;11;25;164;17;25;0,53;14,91;15,38;0;United Kingdom;Western Europe;"Cambridge University Press";"1991-2025";"History (Q2); Philosophy (Q2); History and Philosophy of Science (Q3); Multidisciplinary (Q4)";"Arts and Humanities; Multidisciplinary"
114;21100217212;"Journal of Zhejiang University, Science Edition";journal;"10089497";"Zhejiang University";Yes;No;0,147;Q4;13;93;290;2247;99;290;0,35;24,16;40,73;0;China;Asiatic Region;"Zhejiang University";"2012-2026";"Multidisciplinary (Q4)";"Multidisciplinary"
115;17600155045;"Staps";journal;"17821568, 0247106X";"De Boeck Supérieur";No;No;0,146;-;13;21;97;1032;14;84;0,20;49,14;34,15;0;Belgium;Western Europe;"De Boeck Supérieur";"2001-2022, 2024-2025";"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Social Sciences (miscellaneous) (Q4)";"Health Professions; Medicine; Social Sciences"
116;21101057630;"International Journal of Innovative Research and Scientific Studies (discontinued)";journal;"26176548";"";No;No;0,145;Q4;14;36;45;1035;25;45;0,19;28,75;22,22;0;United Arab Emirates;Middle East;"";"2018-2024";"Multidisciplinary (Q4)";"Multidisciplinary"
117;21100904807;"Revista Conhecimento Online";journal;"21768501";"UNIVERSIDADE FEEVALE";Yes;Yes;0,144;Q4;5;33;61;1038;12;58;0,20;31,45;69,51;0;Brazil;Latin America;"UNIVERSIDADE FEEVALE";"2019-2025";"Education (Q4); Multidisciplinary (Q4)";"Multidisciplinary; Social Sciences"
118;19500157417;"Proceedings of the Latvian Academy of Sciences, Section B: Natural, Exact, and Applied Sciences";journal;"2255890X, 1407009X";"Sciendo";Yes;No;0,143;Q4;18;84;185;2933;79;185;0,46;34,92;65,98;1;Poland;Eastern Europe;"Sciendo";"2008-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
119;21100903715;"Annals of Clinical and Experimental Neurology";journal;"24092533, 20755473";"Eco-Vector LLC";Yes;Yes;0,140;-;8;43;88;1447;42;88;0,48;33,65;59,09;0;Russian Federation;Eastern Europe;"Eco-Vector LLC";"2018-2025";"Neurology (Q4); Neurology (clinical) (Q4)";"Medicine; Neuroscience"
120;20300195074;"ASM Science Journal";journal;"18236782";"Akademi Sains Malaysia";Yes;Yes;0,137;Q4;15;172;434;5213;184;430;0,28;30,31;44,34;0;Malaysia;Asiatic Region;"Akademi Sains Malaysia";"2011-2015, 2017-2026";"Multidisciplinary (Q4)";"Multidisciplinary"
121;5800207553;"Linguistics in the Netherlands";journal;"09297332, 15699919";"John Benjamins Publishing Company";No;No;0,133;Q4;19;11;46;252;15;45;0,27;22,91;45,83;0;Netherlands;Western Europe;"John Benjamins Publishing Company";"1996-2023";"Linguistics and Language (Q3); Health Professions (miscellaneous) (Q4); Multidisciplinary (Q4); Psychology (miscellaneous) (Q4); Social Sciences (miscellaneous) (Q4)";"Health Professions; Multidisciplinary; Psychology; Social Sciences"
122;22176;"Ohio Journal of Science";journal;"00300950";"Ohio Academy of Science";No;No;0,132;Q4;21;10;27;267;12;25;0,47;26,70;40,00;0;United States;Northern America;"Ohio Academy of Science";"1945-1949, 1973-1974, 1979-1983, 1985, 1987, 1989, 1991-2010, 2013-2024";"Multidisciplinary (Q4)";"Multidisciplinary"
123;21100853929;"International Journal of Systematic Innovation";journal;"20778767, 20777973";"Society of Sytematic Innovation";No;No;0,132;-;8;23;34;503;7;34;0,21;21,87;36,36;0;Taiwan;Asiatic Region;"Society of Sytematic Innovation";"2010-2025";"Artificial Intelligence (Q4); Information Systems and Management (Q4); Management of Technology and Innovation (Q4); Organizational Behavior and Human Resource Management (Q4); Strategy and Management (Q4)";"Business, Management and Accounting; Computer Science; Decision Sciences"
124;21100372856;"Data in Brief";journal;"23523409";"Elsevier Inc.";Yes;No;0,131;Q4;69;1025;4652;9237;6344;5;1,42;9,01;41,67;40;United States;Northern America;"Elsevier Inc.";"2014-2026";"Education (Q4); Multidisciplinary (Q4)";"Multidisciplinary; Social Sciences"
125;13883;"Caribbean Journal of Science";journal;"00086452";"University of Puerto Rico Medical Sciences Campus";No;No;0,130;Q4;38;0;0;0;0;0;0,00;0,00;0,00;0;Puerto Rico;Latin America;"University of Puerto Rico Medical Sciences Campus";"1980, 1982-2010, 2016";"Multidisciplinary (Q4)";"Multidisciplinary"
126;21100902543;"Science and Technology Asia";journal;"25869027, 25869000";"Thammasat University";No;No;0,130;Q4;11;80;123;2166;60;123;0,40;27,08;41,67;0;Thailand;Asiatic Region;"Thammasat University";"2018-2025";"Agricultural and Biological Sciences (miscellaneous) (Q4); Mathematics (miscellaneous) (Q4); Multidisciplinary (Q4)";"Agricultural and Biological Sciences; Mathematics; Multidisciplinary"
127;21100942865;"Mindanao Journal of Science and Technology";journal;"24493686, 22440410";"University of Science and Technology of Southern Philippines";No;No;0,129;Q4;8;30;51;1077;22;51;0,43;35,90;39,73;0;Philippines;Asiatic Region;"University of Science and Technology of Southern Philippines";"2019-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
128;19900191882;"Journal of Sciences, Islamic Republic of Iran";journal;"10161104";"University of Tehran";Yes;Yes;0,127;Q4;17;22;86;750;40;86;0,39;34,09;43,10;0;Iran;Middle East;"University of Tehran";"2011-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
129;33604;"Journal and Proceedings of the Royal Society of New South Wales";journal;"00359173";"Royal Society of New South Wales";No;No;0,125;Q4;12;31;97;402;26;90;0,20;12,97;27,03;0;Australia;Pacific Region;"Royal Society of New South Wales";"1982-1997, 2009-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
130;90979;"Shanghai Kou Qiang Yi Xue / Shanghai Journal of Stomatology";journal;"10067248";"";No;No;0,123;-;13;131;406;1959;99;406;0,18;14,95;41,28;0;China;Asiatic Region;"";"2003-2025";"Medicine (miscellaneous) (Q4)";"Medicine"
131;6500153124;"Theology and Science";journal;"14746719, 14746700";"Routledge";No;No;0,122;Q4;18;37;141;24;77;112;0,55;0,65;21,88;0;United Kingdom;Western Europe;"Routledge";"2003-2026";"Religious Studies (Q3); History and Philosophy of Science (Q4); Multidisciplinary (Q4)";"Arts and Humanities; Multidisciplinary"
132;37052;"Papers and Proceedings of the Royal Society of Tasmania";journal;"00804703";"Royal Society of Tasmania";No;No;0,119;Q4;14;24;21;449;11;21;0,57;18,71;44,83;1;Australia;Pacific Region;"Royal Society of Tasmania";"1982-1997, 2009-2011, 2015-2021, 2023";"Multidisciplinary (Q4)";"Multidisciplinary"
133;21100464312;"Metode";journal;"21749221, 21743487";"Universitat de Valencia";Yes;Yes;0,117;Q4;9;33;84;532;19;74;0,25;16,12;46,94;1;Spain;Western Europe;"Universitat de Valencia";"2015-2025";"History and Philosophy of Science (Q4); Multidisciplinary (Q4)";"Arts and Humanities; Multidisciplinary"
134;21100934560;"Science, Engineering and Health Studies";journal;"26300087";"Silpakorn University";No;No;0,117;Q4;9;56;52;1795;28;52;0,61;32,05;52,63;0;Thailand;Asiatic Region;"Silpakorn University";"2018-2026";"Multidisciplinary (Q4)";"Multidisciplinary"
135;24197;"Scientific American";journal;"19467087, 00368733";"Scientific American Inc.";No;No;0,117;Q4;106;311;959;0;162;843;0,15;0,00;58,33;2;United States;Northern America;"Scientific American Inc.";"1947-1950, 1958-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
136;21100253049;"Proceedings of Science";conference and proceedings;"18248039";"Sissa Medialab Srl";Yes;Yes;0,116;-;25;2502;5135;42928;357;5075;0,07;17,16;23,37;0;Italy;Western Europe;"Sissa Medialab Srl";"1998-2025";"Multidisciplinary";"Multidisciplinary"
137;21101021222;"Journal of Current Science and Technology";journal;"26300656, 26300583";"Rangsit University";No;No;0,115;Q4;9;44;52;1494;16;46;0,37;33,95;42,17;0;Thailand;Asiatic Region;"Rangsit University";"2018-2026";"Multidisciplinary (Q4)";"Multidisciplinary"
138;21101041813;"Chinese Annals of History of Science and Technology";journal;"20964226";"Science Press";No;No;0,111;Q4;5;14;46;428;9;46;0,13;30,57;50,00;0;China;Asiatic Region;"Science Press";"2017-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
139;21100202735;"Revista Lasallista de Investigacion";journal;"22563938, 17944449";"Corporacion Universitaria Lasallista";Yes;Yes;0,110;Q4;13;36;137;1328;34;131;0,09;36,89;45,71;2;Colombia;Latin America;"Corporacion Universitaria Lasallista";"2011, 2013-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
140;21101039259;"European Journal of Interdisciplinary Studies";journal;"20673795";"Bucharest University of Economic Studies";Yes;Yes;0,108;Q4;10;13;15;496;4;15;0,27;38,15;64,29;0;Romania;Eastern Europe;"Bucharest University of Economic Studies";"2019-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
141;67311;"Ciencia and Engenharia/ Science and Engineering Journal";journal;"19834071, 0103944X";"Universidade Federal de Uberlandia";No;No;0,107;Q4;7;0;4;0;0;4;0,00;0,00;0,00;0;Brazil;Latin America;"Universidade Federal de Uberlandia";"1997-2018";"Multidisciplinary (Q4)";"Multidisciplinary"
142;21753;"New Scientist";journal;"02624079";"Reed Business Information Ltd";Yes;No;0,107;Q4;20;221;835;0;66;684;0,10;0,00;36,36;0;United Kingdom;Western Europe;"Reed Business Information Ltd";"1973-2026";"Multidisciplinary (Q4)";"Multidisciplinary"
143;19700166523;"Synthesiology";journal;"18830978, 18832318";"Nat. Inst. of Adv. Industrial Science and Technology (AIST)";No;No;0,105;Q4;11;14;28;280;3;24;0,17;20,00;6,06;0;Japan;Asiatic Region;"Nat. Inst. of Adv. Industrial Science and Technology (AIST)";"2008-2019, 2021";"Engineering (miscellaneous) (Q4); Multidisciplinary (Q4); Social Sciences (miscellaneous) (Q4)";"Engineering; Multidisciplinary; Social Sciences"
144;21101018315;"Edelweiss Applied Science and Technology";journal;"25768484";"Learning Gate";No;No;0,102;Q4;14;13;28;346;2;26;0,07;26,62;64,81;0;United States;Northern America;"Learning Gate";"2019-2025";"Multidisciplinary (Q4)";"Multidisciplinary"
145;25966;"Smithsonian";journal;"00377333";"Smithsonian Institution";No;No;0,102;Q4;12;0;112;0;7;12;0,00;0,00;0,00;0;United States;Northern America;"Smithsonian Institution";"1971, 1975-1981, 1983-1984, 1987, 1989, 1996-1998, 2000-2011, 2013-2018";"Anthropology (Q4); Arts and Humanities (miscellaneous) (Q4); Multidisciplinary (Q4)";"Arts and Humanities; Multidisciplinary; Social Sciences"
146;21100817622;"Studies in Spanish and Latin American Cinemas";journal;"20504845, 20504837";"Intellect Ltd.";No;No;0,102;Q4;8;22;59;826;7;59;0,05;37,55;63,64;0;United Kingdom;Western Europe;"Intellect Ltd.";"2013-2024";"Visual Arts and Performing Arts (Q3); Communication (Q4); Cultural Studies (Q4); Multidisciplinary (Q4)";"Arts and Humanities; Multidisciplinary; Social Sciences"
147;37540;"Bulletin de la Societe Vaudoise des Sciences Naturelles";journal;"00379603";"Societe Vaudoise des Sciences Naturelles";No;No;0,101;Q4;11;22;43;481;5;38;0,14;21,86;28,57;0;Switzerland;Western Europe;"Societe Vaudoise des Sciences Naturelles";"1981-2013, 2015, 2017-2024";"Multidisciplinary (Q4)";"Multidisciplinary"
148;21100903489;"Radovi Zavoda za Znanstvenoistrazivacki i Umjetnicki Rad u Bjelovaru";journal;"18469787, 18487912";"Croatian Academy of Sciences and Arts";Yes;Yes;0,101;Q4;2;10;45;280;2;42;0,00;28,00;35,71;0;Croatia;Eastern Europe;"Croatian Academy of Sciences and Arts";"2018-2026";"History and Philosophy of Science (Q4); Multidisciplinary (Q4); Social Sciences (miscellaneous) (Q4)";"Arts and Humanities; Multidisciplinary; Social Sciences"
149;38958;"Research and Development (Barrington, Illinois)";journal;"07469179";"Advantage Business Media";No;No;0,101;Q4;3;0;32;0;0;28;0,00;0,00;0,00;0;United States;Northern America;"Advantage Business Media";"1984-1989, 1994-1996, 1998-1999, 2001-2002, 2007-2018";"Industrial and Manufacturing Engineering (Q4); Multidisciplinary (Q4)";"Engineering; Multidisciplinary"
150;23467;"Taiwan Review";journal;"17275199, 17275148";"Kwang Hwa Publishing Co.";No;No;0,100;Q4;3;74;216;0;1;211;0,00;0,00;42,86;0;Taiwan;Asiatic Region;"Kwang Hwa Publishing Co.";"2003-2026";"Multidisciplinary (Q4)";"Multidisciplinary"
151;21101061448;"AAS Open Research";journal;"25159321";"F1000 Research Ltd";Yes;No;;-;10;11;26;428;27;24;1,08;38,91;44,87;0;United Kingdom;Western Europe;"F1000 Research Ltd";"2018-2024";"Multidisciplinary";"Multidisciplinary"
152;21101272608;"Al-Nahrain Journal of Science";journal;"26635453, 26635461";"Al-Nahrain University College of Science";No;No;;-;9;44;46;1181;24;46;0,52;26,84;40,70;0;Iraq;Middle East;"Al-Nahrain University College of Science";"2020-2025";"Multidisciplinary";"Multidisciplinary"
153;21101224006;"Anales de la Academia de Ciencias de Cuba";journal;"23040106";"Editorial Ciencias Medicas";Yes;Yes;;-;11;89;225;2763;114;212;0,72;31,04;48,11;0;Cuba;Latin America;"Editorial Ciencias Medicas";"2011-2025";"Multidisciplinary";"Multidisciplinary"
154;21101262345;"Arabian Journal of Scientific Research";journal;"27080463";"HBKU Press";Yes;Yes;;-;2;13;13;444;0;11;0,00;34,15;55,00;0;Qatar;Middle East;"HBKU Press";"2020-2025";"Multidisciplinary";"Multidisciplinary"
155;21101223875;"Bangabandhu Sheikh Mujib Medical University Journal";journal;"20742908, 22247750";"Bangabandhu Sheikh Mujib Medical University";Yes;Yes;;-;3;44;21;1016;1;19;0,05;23,09;25,53;0;Bangladesh;Asiatic Region;"Bangabandhu Sheikh Mujib Medical University";"2020-2026";"Multidisciplinary";"Multidisciplinary"
156;21101213853;"Bangladesh Journal of Multidisciplinary Scientific Research";journal;"26878518, 2687850X";"Centre for Research on Islamic Banking and Finance and Business";No;No;;-;6;15;10;296;3;10;0,30;19,73;34,62;1;United States;Northern America;"Centre for Research on Islamic Banking and Finance and Business";"2020-2026";"Multidisciplinary";"Multidisciplinary"
157;21101202019;"BenchCouncil Transactions on Benchmarks, Standards and Evaluations";journal;"27724859";"";Yes;Yes;;-;13;12;0;415;0;0;0,00;34,58;33,33;0;China;Asiatic Region;"";"2021-2025";"Artificial Intelligence; Computer Science (miscellaneous); Multidisciplinary; Strategy and Management";"Business, Management and Accounting; Computer Science; Multidisciplinary"
158;21101238108;"Ceylon Journal of Science";journal;"2513230X, 25132814";"University of Peradeniya";Yes;Yes;;-;10;64;56;2135;37;51;0,66;33,36;43,59;1;Sri Lanka;Asiatic Region;"University of Peradeniya";"2020-2026";"Multidisciplinary";"Multidisciplinary"
159;21101092536;"Chaos Theory and Applications";journal;"26874539";"";Yes;No;;-;16;13;18;337;68;17;3,78;25,92;8,00;0;Turkey;Middle East;"";"2019-2025";"Biomedical Engineering; Electrical and Electronic Engineering; Engineering (miscellaneous); Mechanical Engineering";"Engineering"
160;21101196033;"East African Journal of Science, Technology and Innovation";journal;"27070425";"East African Science and Technology Commission - EASTECO KG";No;No;;-;6;54;27;2583;6;27;0,22;47,83;26,53;4;Rwanda;Africa;"East African Science and Technology Commission - EASTECO KG";"2019-2026";"Multidisciplinary";"Multidisciplinary"
161;21101323940;"Encyclopedia";journal;"26738392";"Multidisciplinary Digital Publishing Institute (MDPI)";Yes;No;;-;37;86;0;6128;0;0;0,00;71,26;36,89;5;Switzerland;Western Europe;"Multidisciplinary Digital Publishing Institute (MDPI)";"2021-2026";"Multidisciplinary";"Multidisciplinary"
